x,y,z,t,m82.33401232,-423.05672495,11.43349548,193,1092
83.26775875,-379.78631118,9.52276459,12,1039
83.22377925,-378.95380613,10.07442650,16,1116
83.21215221,-379.95860822,10.07060955,17,930
85.64195047,-380.15862564,9.80944869,13,1281
85.00941386,-379.91806844,9.78290541,13,723
83.99158287,-379.22841361,9.89914869,13,946
84.57167608,-379.70636639,9.83003283,14,1839
85.31675450,-379.07862871,10.14811188,14,1545
85.60857485,-379.62663821,9.84875977,15,1369
85.53017327,-379.12123119,10.38705372,13,1288
81.36772158,-377.81302928,12.93013593,17,194
81.68570599,-379.29594295,13.05196284,16,648
88.87036770,-380.02676558,12.04670412,17,1212
86.34646369,-379.28377424,9.90430689,16,1560
86.10001738,-379.90019991,10.88993667,15,1195
86.14002140,-381.58964525,8.23929289,17,771
86.11367612,-381.66614884,8.58139224,16,1916
86.00010463,-380.33268614,9.74010186,14,1447
86.08247546,-379.31531770,8.90812562,13,1392
86.33930471,-378.19648127,10.36855337,12,755
89.22698059,-377.41520767,9.77250830,13,1037
90.54012833,-381.35744037,9.36644938,16,1213
92.53514175,-381.73644882,11.46505299,15,1679
93.36286342,-377.79642113,4.95482394,202,1561
91.66619851,-382.81167955,0.66853792,9,1009
92.47990146,-381.90977000,0.08203748,12,940
90.83847556,-385.23659280,0.65891804,9,1195
91.56418074,-385.52309691,0.39993853,10,712
87.41595935,-384.23085149,7.33820850,17,794
86.62717105,-394.71462885,1.46391233,10,1345
89.71886864,-404.61560837,0.49747084,6,1871
71.51146045,-380.22550093,22.51668434,129,64
69.56628066,-401.96321418,17.71080922,20,92
65.15085435,-387.50384878,31.55406901,151,1099
63.04960881,-386.43010618,33.93354389,151,549
78.22309328,-402.10787382,43.38884276,128,805
87.73972855,-393.59759733,57.14365530,127,1346
67.19979688,-434.97406880,51.07223655,131,1138
65.73819897,-427.99100473,44.47713527,130,145
84.04684488,-434.84687095,32.31820498,127,1148
88.80570218,-428.95121817,49.12632359,129,770
105.13794810,-430.96056024,55.87216517,137,1687
102.33102922,-428.08754899,48.46611469,132,167
103.33974870,-434.00424313,52.74748013,135,128
124.21619419,-432.20401853,47.36970480,128,1658
119.57110144,-421.92828293,55.02778788,128,112
123.71499461,-420.70606962,61.61133189,138,1144
99.46744862,-403.38905553,43.87466347,151,1008
98.99799595,-401.40388771,45.19563294,153,101
119.69015000,-387.61661600,34.67329153,145,1074
115.58844708,-392.57545818,41.47584275,152,1211
121.49686882,-377.17035032,25.94347718,213,1174
96.08826815,-375.37593557,20.28070098,22,1932
94.93215957,-390.74181516,9.47675802,16,1715
101.28518729,-383.34157981,2.98149613,151,1165
94.27825596,-383.25452167,0.95176157,9,592
94.62614563,-382.37290777,0.06013707,8,777
97.70032172,-380.37411735,5.80067535,15,1519
97.98751481,-382.14847909,7.49700418,15,1329
98.05472047,-382.69772115,6.35042981,16,912
99.44077122,-382.05064996,6.93627058,16,1820
95.17992853,-380.48396269,4.19725772,151,966
96.52608510,-381.92931622,6.70636002,15,1413
124.30655338,-388.64332794,7.96060808,20,1009
120.57606122,-382.42670437,12.10737472,20,916
123.58597974,-388.82769839,6.33818905,20,1631
124.18091247,-390.93896262,2.15233998,29,1477
124.26357675,-400.84938472,5.09533354,148,1515
118.43479571,-401.88750905,5.82780464,149,1279
115.77164153,-414.63223555,9.58981983,149,1341
96.71030697,-417.83303467,2.26479598,10,1451
100.44009285,-417.41675264,4.54501967,11,1144
96.15884940,-418.72566826,4.81696652,11,1157
103.42845032,-433.65354051,7.66154398,117,118
108.03363910,-439.26942774,30.63039917,127,566
116.87467717,-499.44700997,2.55696477,139,883
110.60025605,-496.24135350,2.55864295,136,977
109.43354224,-499.47936472,3.83881058,134,895
112.39965297,-499.18696347,0.75603321,138,832
112.14350537,-498.12276690,1.03704657,137,1686
109.75883456,-498.65706228,0.96524515,136,728
117.02340197,-480.33369461,28.16449385,129,947
96.68402161,-499.57285048,9.22261680,175,957
